date,code,name,foreign_net,trust_net,dealer_net,market
2025-12-23,00682U,期元大美元指數,0,0,0,TWSE
2025-12-23,00683L,期元大美元指正2,0,0,0,TWSE
2025-12-23,00684R,期元大美元指反1,0,0,0,TWSE
2025-12-23,00685L,群益臺灣加權正2,-1000,0,0,TWSE
2025-12-23,00686R,群益臺灣加權反1,0,0,0,TWSE
2025-12-23,00688L,國泰20年美債正2,42000,0,0,TWSE
2025-12-23,00689R,國泰20年美債反1,0,0,0,TWSE
2025-12-23,00690,兆豐藍籌30,-325,0,0,TWSE
2025-12-23,00692,富邦公司治理,109000,0,0,TWSE
2025-12-23,00693U,期街口S&P黃豆,-8000,0,0,TWSE
2025-12-23,00700,富邦恒生國企,-6000,0,0,TWSE
2025-12-23,00701,國泰股利精選30,-35000,0,0,TWSE
2025-12-23,00702,國泰標普低波高息,50,0,0,TWSE
2025-12-23,00703,台新MSCI中國,0,0,0,TWSE
2025-12-23,00706L,期元大S&P日圓正2,139000,0,0,TWSE
2025-12-23,00708L,期元大S&P黃金正2,-41000,0,0,TWSE
2025-12-23,00709,富邦歐洲,0,0,0,TWSE
2025-12-23,00710B,復華彭博非投等債,-5000,-100000,0,TWSE
2025-12-23,00711B,復華彭博新興債,30000,0,0,TWSE
2025-12-23,00712,復華富時不動產,4876500,0,0,TWSE
2025-12-23,00713,元大台灣高息低波,117759,-250000,0,TWSE
2025-12-23,00714,群益道瓊美國地產,0,0,0,TWSE
2025-12-23,00715L,期街口布蘭特正2,14166000,0,0,TWSE
2025-12-23,00717,富邦美國特別股,112000,0,0,TWSE
2025-12-23,00728,第一金工業30,0,0,0,TWSE
2025-12-23,00730,富邦臺灣優質高息,0,0,0,TWSE
2025-12-23,00731,復華富時高息低波,-5000,0,0,TWSE
2025-12-23,00733,富邦臺灣中小,54010,0,0,TWSE
2025-12-23,00735,國泰臺韓科技,-9000,0,0,TWSE
2025-12-23,00736,國泰新興市場,0,0,0,TWSE
2025-12-23,00737,國泰AI機器人,1000,0,0,TWSE
2025-12-23,00738U,期元大道瓊白銀,-461795,0,0,TWSE
2025-12-23,00739,元大MSCI A股,4000,0,0,TWSE
2025-12-23,00752,中信中國50,27000,0,0,TWSE
2025-12-23,00753L,中信中國50正2,1944000,0,0,TWSE
2025-12-23,00757,統一FANG+,-57450,0,0,TWSE
2025-12-23,00762,元大全球AI,-1507,0,0,TWSE
2025-12-23,00763U,期街口道瓊銅,-12000,0,0,TWSE
2025-12-23,00770,國泰北美科技,-14960,0,0,TWSE
2025-12-23,00771,元大US高息特別股,0,0,0,TWSE
2025-12-23,00783,富邦中証500,0,0,0,TWSE
2025-12-23,00830,國泰費城半導體,8016373,0,0,TWSE
2025-12-23,00850,元大臺灣ESG永續,142000,0,0,TWSE
2025-12-23,00851,台新全球AI,0,0,0,TWSE
2025-12-23,00852L,國泰美國道瓊正2,0,0,0,TWSE
2025-12-23,00861,元大全球未來通訊,10,0,0,TWSE
2025-12-23,00865B,國泰US短期公債,-321000,0,0,TWSE
2025-12-23,00875,國泰網路資安,103000,0,0,TWSE
2025-12-23,00876,元大全球5G,-23000,0,0,TWSE
2025-12-23,00878,國泰永續高股息,627261,0,0,TWSE
2025-12-23,00881,國泰台灣科技龍頭,673000,0,0,TWSE
2025-12-23,00882,中信中國高股息,968000,0,0,TWSE
2025-12-23,00885,富邦越南,9090918,0,0,TWSE
2025-12-23,00891,中信關鍵半導體,73022,0,0,TWSE
2025-12-23,00892,富邦台灣半導體,-156000,0,0,TWSE
2025-12-23,00893,國泰智能電動車,-135000,0,0,TWSE
2025-12-23,00894,中信小資高價30,111000,0,0,TWSE
2025-12-23,00895,富邦未來車,5023,0,0,TWSE
2025-12-23,00896,中信綠能及電動車,161000,0,0,TWSE
2025-12-23,00897,富邦基因免疫生技,116000,0,0,TWSE
2025-12-23,00898,國泰基因免疫革命,1501000,0,0,TWSE
2025-12-23,00899,FT潔淨能源,0,0,0,TWSE
2025-12-23,00900,富邦特選高股息30,62600,205000,0,TWSE
2025-12-23,00901,永豐智能車供應鏈,10000,0,0,TWSE
2025-12-23,00902,中信電池及儲能,449000,0,0,TWSE
2025-12-23,00903,富邦元宇宙,6000,0,0,TWSE
2025-12-23,00904,新光臺灣半導體30,-22820,0,0,TWSE
2025-12-23,00905,FT臺灣Smart,77000,0,0,TWSE
2025-12-23,00907,永豐優息存股,2164,0,0,TWSE
2025-12-23,00908,富邦入息REITs+,-1000,0,0,TWSE
2025-12-23,00909,國泰數位支付服務,237002,0,0,TWSE
2025-12-23,00910,第一金太空衛星,-566000,0,0,TWSE
2025-12-23,00911,兆豐洲際半導體,-2971,0,0,TWSE
2025-12-23,00912,中信臺灣智慧50,10000,0,0,TWSE
2025-12-23,00913,兆豐台灣晶圓製造,-4000,0,0,TWSE
2025-12-23,00915,凱基優選高股息30,-410000,0,0,TWSE
2025-12-23,00916,國泰全球品牌50,-4000,0,0,TWSE
2025-12-23,00917,中信特選金融,2000,0,0,TWSE
2025-12-23,00918,大華優利高填息30,1846000,0,0,TWSE
2025-12-23,00919,群益台灣精選高息,162594,0,0,TWSE
2025-12-23,00920,富邦ESG綠色電力,0,0,0,TWSE
2025-12-23,00921,兆豐龍頭等權重,58000,0,0,TWSE
2025-12-23,00922,國泰台灣領袖50,1829895,0,0,TWSE
2025-12-23,00923,群益台ESG低碳50,-16922,0,0,TWSE
2025-12-23,00924,復華S&P500成長,-50850,0,0,TWSE
2025-12-23,00926,凱基全球菁英55,7000,0,0,TWSE
2025-12-23,00927,群益半導體收益,-10500,0,0,TWSE
2025-12-23,00929,復華台灣科技優息,-144208,0,0,TWSE
2025-12-23,00930,永豐ESG低碳高息,10014,0,0,TWSE
2025-12-23,00932,兆豐永續高息等權,23000,0,0,TWSE
2025-12-23,00934,中信成長高股息,70000,0,0,TWSE
2025-12-23,00935,野村臺灣新科技50,43000,0,0,TWSE
2025-12-23,00936,台新永續高息中小,13000,0,0,TWSE
2025-12-23,00938,凱基優選30,-106300,0,0,TWSE
2025-12-23,00939,統一台灣高息動能,28000,0,0,TWSE
2025-12-23,00940,元大台灣價值高息,-7000,0,0,TWSE
2025-12-23,00941,中信上游半導體,1351000,0,0,TWSE
2025-12-23,00943,兆豐電子高息等權,-2000,0,0,TWSE
2025-12-23,00944,野村趨勢動能高息,-1000,0,0,TWSE
2025-12-23,00945B,凱基美國非投等債,-23000,0,0,TWSE
2025-12-23,00946,群益科技高息成長,374000,0,0,TWSE
2025-12-23,00947,台新臺灣IC設計,-11000,0,0,TWSE
2025-12-23,00949,復華日本龍頭,0,0,0,TWSE
2025-12-23,00951,台新日本半導體,-40950,0,0,TWSE
2025-12-23,00952,凱基台灣AI50,11000,0,0,TWSE
2025-12-23,00953B,群益優選非投等債,-12623000,3600000,0,TWSE
2025-12-23,00954,中信日本半導體,-8000,0,0,TWSE
2025-12-23,00956,中信日經高股息,1000,0,0,TWSE
2025-12-23,00960,野村全球航運龍頭,-4000,0,0,TWSE
2025-12-23,00961,FT臺灣永續高息,136000,0,0,TWSE
2025-12-23,00962,台新AI優息動能,-32000,0,0,TWSE
2025-12-23,00963,中信全球高股息,-2000,0,0,TWSE
2025-12-23,00964,中信亞太高股息,0,0,0,TWSE
2025-12-23,00965,元大航太防衛科技,941090,0,0,TWSE
2025-12-23,00971,野村美國研發龍頭,-8000,0,0,TWSE
2025-12-23,00972,野村日本動能高息,0,0,0,TWSE
2025-12-23,00980A,主動野村臺灣優選,697638,0,0,TWSE
2025-12-23,00981A,主動統一台股增長,4744060,0,0,TWSE
2025-12-23,00981T,平衡凱基雙核收息,86000,0,0,TWSE
2025-12-23,00982A,主動群益台灣強棒,3626400,0,0,TWSE
2025-12-23,00982D,主動富邦動態入息,463000,0,0,TWSE
2025-12-23,00983A,主動中信ARK創新,61100,0,0,TWSE
2025-12-23,00983D,主動富邦複合收益,12000,0,0,TWSE
2025-12-23,00984A,主動安聯台灣高息,-34000,0,0,TWSE
2025-12-23,00985A,主動野村台灣50,137000,0,0,TWSE
2025-12-23,00985B,群益ESG投等債0-5,-1135000,0,0,TWSE
2025-12-23,00986A,主動台新龍頭成長,-98000,0,0,TWSE
2025-12-23,00988A,主動統一全球創新,3843500,0,0,TWSE
2025-12-23,00989A,主動摩根美國科技,343000,0,0,TWSE
2025-12-23,00990A,主動元大AI新經濟,3067000,0,0,TWSE
2025-12-23,00991A,主動復華未來50,13323000,0,0,TWSE
2025-12-23,01002T,土銀國泰R1,7000,0,0,TWSE
2025-12-23,01009T,王道圓滿R1,0,0,0,TWSE
2025-12-23,02001L,富邦蘋果正二N,0,0,0,TWSE
2025-12-23,02001R,富邦蘋果反一N,0,0,0,TWSE
2025-12-23,1101,台泥,1308495,0,0,TWSE
2025-12-23,1101B,台泥乙特,0,0,0,TWSE
2025-12-23,1102,亞泥,-9332629,9282000,0,TWSE
2025-12-23,1103,嘉泥,48000,0,0,TWSE
2025-12-23,1104,環泥,-172020,0,0,TWSE
2025-12-23,1108,幸福,-27000,0,0,TWSE
2025-12-23,1109,信大,-7000,0,0,TWSE
2025-12-23,1110,東泥,-27000,0,0,TWSE
2025-12-23,1201,味全,-44000,0,0,TWSE
2025-12-23,1203,味王,-2000,0,0,TWSE
2025-12-23,1210,大成,-156021,-117000,0,TWSE
2025-12-23,1215,卜蜂,-1945005,1991000,0,TWSE
2025-12-23,1216,統一,-13541493,12852000,0,TWSE
2025-12-23,1217,愛之味,-29000,0,0,TWSE
2025-12-23,1218,泰山,-12024,0,0,TWSE
2025-12-23,1219,福壽,-15000,0,0,TWSE
2025-12-23,1220,台榮,5000,0,0,TWSE
2025-12-23,1225,福懋油,-37000,0,0,TWSE
2025-12-23,1227,佳格,-26018,0,0,TWSE
2025-12-23,1229,聯華,1169982,-1000,0,TWSE
2025-12-23,1231,聯華食,-113920,0,0,TWSE
2025-12-23,1232,大統益,-2003,0,0,TWSE
2025-12-23,1233,天仁,0,0,0,TWSE
2025-12-23,1234,黑松,-39000,0,0,TWSE
2025-12-23,1235,興泰,-4000,0,0,TWSE
2025-12-23,1236,宏亞,-4000,0,0,TWSE
2025-12-23,1256,鮮活果汁-KY,-2000,0,0,TWSE
2025-12-23,1301,台塑,-1164787,0,0,TWSE
2025-12-23,1303,南亞,1324983,-6696000,0,TWSE
2025-12-23,1304,台聚,740008,0,0,TWSE
2025-12-23,1305,華夏,221000,0,0,TWSE
2025-12-23,1307,三芳,-204000,0,0,TWSE
2025-12-23,1308,亞聚,279000,0,0,TWSE
2025-12-23,1309,台達化,218000,0,0,TWSE
2025-12-23,1310,台苯,-263000,0,0,TWSE
2025-12-23,1312,國喬,328000,0,0,TWSE
2025-12-23,1313,聯成,29500,0,0,TWSE
2025-12-23,1314,中石化,1075000,0,0,TWSE
2025-12-23,1315,達新,-3000,0,0,TWSE
2025-12-23,1316,上曜,1631000,0,0,TWSE
2025-12-23,1319,東陽,-70388,0,0,TWSE
2025-12-23,1321,大洋,-19000,0,0,TWSE
2025-12-23,1323,永裕,1000,0,0,TWSE
2025-12-23,1324,地球,-1000,0,0,TWSE
2025-12-23,1325,恆大,-210000,0,0,TWSE
2025-12-23,1326,台化,349209,0,0,TWSE
2025-12-23,1337,再生-KY,3000,0,0,TWSE
2025-12-23,1338,廣華-KY,1000,0,0,TWSE
2025-12-23,1339,昭輝,1000,0,0,TWSE
2025-12-23,1340,勝悅-KY,48000,0,0,TWSE
2025-12-23,1342,八貫,-26004,0,0,TWSE
2025-12-23,1402,遠東新,1802467,-700000,0,TWSE
2025-12-23,1409,新纖,494000,0,0,TWSE
2025-12-23,1413,宏洲,-3000,0,0,TWSE
2025-12-23,1414,東和,-47000,0,0,TWSE
2025-12-23,1416,廣豐,-2000,0,0,TWSE
2025-12-23,1417,嘉裕,9000,0,0,TWSE
2025-12-23,1419,新紡,6000,0,0,TWSE
2025-12-23,1423,利華,0,0,0,TWSE
2025-12-23,1432,大魯閣,-3000,0,0,TWSE
2025-12-23,1434,福懋,-184000,0,0,TWSE
2025-12-23,1436,華友聯,54199,0,0,TWSE
2025-12-23,1437,勤益控,-3000,0,0,TWSE
2025-12-23,1438,三地開發,15000,0,0,TWSE
2025-12-23,1439,雋揚,-3000,0,0,TWSE
2025-12-23,1440,南紡,102000,0,0,TWSE
2025-12-23,1441,大東,-1000,0,0,TWSE
2025-12-23,1442,名軒,3273946,-3890000,0,TWSE
2025-12-23,1444,力麗,366574,0,0,TWSE
2025-12-23,1446,宏和,22000,0,0,TWSE
2025-12-23,1447,力鵬,-128222,0,0,TWSE
2025-12-23,1449,佳和,96000,0,0,TWSE
2025-12-23,1451,年興,28000,0,0,TWSE
2025-12-23,1452,宏益,-1000,0,0,TWSE
2025-12-23,1453,大將,2000,0,0,TWSE
2025-12-23,1454,台富,12000,0,0,TWSE
2025-12-23,1455,集盛,-131000,0,0,TWSE
2025-12-23,1456,怡華,1000,0,0,TWSE
2025-12-23,1457,宜進,-4000,0,0,TWSE
2025-12-23,1459,聯發,-1000,0,0,TWSE
2025-12-23,1460,宏遠,-19000,0,0,TWSE
2025-12-23,1463,強盛新,-7000,0,0,TWSE
2025-12-23,1464,得力,19000,0,0,TWSE
2025-12-23,1465,偉全,-2000,0,0,TWSE
2025-12-23,1466,聚隆,-7000,0,0,TWSE
2025-12-23,1467,南緯,5000,0,0,TWSE
2025-12-23,1468,昶和,1000,0,0,TWSE
2025-12-23,1471,首利,-11000,0,0,TWSE
2025-12-23,1472,三洋實業,-3995,0,0,TWSE
2025-12-23,1473,台南,0,0,0,TWSE
2025-12-23,1474,弘裕,-1000,0,0,TWSE
2025-12-23,1475,業旺,5000,0,0,TWSE
2025-12-23,1476,儒鴻,-198047,-1000,0,TWSE
2025-12-23,1477,聚陽,693994,-831722,0,TWSE
2025-12-23,1503,士電,39571,0,0,TWSE
2025-12-23,1504,東元,10347953,-16113000,0,TWSE
2025-12-23,1506,正道,-2000,0,0,TWSE
2025-12-23,1512,瑞利,-3000,0,0,TWSE
2025-12-23,1513,中興電,201531,-2000,0,TWSE
2025-12-23,1514,亞力,564493,0,0,TWSE
2025-12-23,1515,力山,-21000,0,0,TWSE
2025-12-23,1516,川飛,31000,0,0,TWSE
2025-12-23,1517,利奇,-2000,0,0,TWSE
2025-12-23,1519,華城,187032,114000,0,TWSE
2025-12-23,1521,大億,2000,0,0,TWSE
2025-12-23,1522,堤維西,-835000,-1372,0,TWSE
2025-12-23,1524,耿鼎,-164000,0,0,TWSE
2025-12-23,1525,江申,-1000,0,0,TWSE
2025-12-23,1526,日馳,-2000,0,0,TWSE
2025-12-23,1527,鑽全,-1000,0,0,TWSE
2025-12-23,1528,恩德,-284000,0,0,TWSE
2025-12-23,1529,樂事綠能,158000,0,0,TWSE
2025-12-23,1530,亞崴,-6000,0,0,TWSE
2025-12-23,1531,高林股,-4000,0,0,TWSE
2025-12-23,1532,勤美,-128000,-1352,0,TWSE
2025-12-23,1533,車王電,-6000,0,0,TWSE
2025-12-23,1535,中宇,-4000,0,0,TWSE
2025-12-23,1536,和大,-113000,0,0,TWSE
2025-12-23,1537,廣隆,-4,0,0,TWSE
2025-12-23,1539,巨庭,7000,0,0,TWSE
2025-12-23,1540,喬福,57000,0,0,TWSE
2025-12-23,1541,錩泰,-1000,0,0,TWSE
2025-12-23,1558,伸興,-13000,-194,0,TWSE
2025-12-23,1560,中砂,-12001,125000,0,TWSE
2025-12-23,1563,巧新,30000,0,0,TWSE
2025-12-23,1568,倉佑,30000,0,0,TWSE
2025-12-23,1582,信錦,74000,0,0,TWSE
2025-12-23,1583,程泰,0,0,0,TWSE
2025-12-23,1587,吉茂,34000,0,0,TWSE
2025-12-23,1589,永冠-KY,99199,0,0,TWSE
2025-12-23,1590,亞德客-KY,-33843,0,0,TWSE
2025-12-23,1597,直得,26000,0,0,TWSE
2025-12-23,1598,岱宇,-55000,0,0,TWSE
2025-12-23,1603,華電,10990,0,0,TWSE
2025-12-23,1604,聲寶,-26000,0,0,TWSE
2025-12-23,1605,華新,552472,1650000,0,TWSE
2025-12-23,1608,華榮,-182000,0,0,TWSE
2025-12-23,1609,大亞,713426,0,0,TWSE
2025-12-23,1611,中電,-27000,0,0,TWSE
2025-12-23,1612,宏泰,-56015,0,0,TWSE
2025-12-23,1614,三洋電,-1000,0,0,TWSE
2025-12-23,1615,大山,10000,0,0,TWSE
2025-12-23,1616,億泰,67000,0,0,TWSE
2025-12-23,1617,榮星,-9000,0,0,TWSE
2025-12-23,1618,合機,90000,0,0,TWSE
2025-12-23,1626,艾美特-KY,11000,0,0,TWSE
2025-12-23,1702,南僑,22000,0,0,TWSE
2025-12-23,1707,葡萄王,9995,0,0,TWSE
2025-12-23,1708,東鹼,421984,0,0,TWSE
2025-12-23,1709,和益,2000,0,0,TWSE
2025-12-23,1710,東聯,-86000,0,0,TWSE
2025-12-23,1711,永光,1683992,0,0,TWSE
2025-12-23,1712,興農,44985,0,0,TWSE
2025-12-23,1713,國化,19000,0,0,TWSE
2025-12-23,1714,和桐,363000,0,0,TWSE
2025-12-23,1717,長興,3555156,0,0,TWSE
2025-12-23,1718,中纖,11000,0,0,TWSE
2025-12-23,1720,生達,-28000,0,0,TWSE
2025-12-23,1721,三晃,-519000,0,0,TWSE
2025-12-23,1722,台肥,201102,0,0,TWSE
2025-12-23,1723,中碳,-7200,0,0,TWSE
2025-12-23,1725,元禎,3000,0,0,TWSE
2025-12-23,1726,永記,-4000,0,0,TWSE
2025-12-23,1727,中華化,1163940,0,0,TWSE
2025-12-23,1730,花仙子,-2000,0,0,TWSE
2025-12-23,1731,美吾華,-2000,0,0,TWSE
2025-12-23,1732,毛寶,-39000,0,0,TWSE
2025-12-23,1733,五鼎,-19000,0,0,TWSE
2025-12-23,1734,杏輝,-17000,0,0,TWSE
2025-12-23,1735,日勝化,-11000,0,0,TWSE
2025-12-23,1736,喬山,-65002,-63000,0,TWSE
2025-12-23,1737,臺鹽,-54000,0,0,TWSE
2025-12-23,1752,南光,-24000,0,0,TWSE
2025-12-23,1760,寶齡富錦,-26015,0,0,TWSE
2025-12-23,1762,中化生,1000,0,0,TWSE
2025-12-23,1773,勝一,76207,0,0,TWSE
2025-12-23,1776,展宇,10000,0,0,TWSE
2025-12-23,1783,和康生,-11000,0,0,TWSE
2025-12-23,1786,科妍,82996,0,0,TWSE
2025-12-23,1789,神隆,-117000,0,0,TWSE
2025-12-23,1795,美時,-237363,0,0,TWSE
2025-12-23,1802,台玻,-362997,-1877000,0,TWSE
2025-12-23,1805,寶徠,-73000,0,0,TWSE
2025-12-23,1806,冠軍,61000,0,0,TWSE
2025-12-23,1808,潤隆,-75239,-100000,0,TWSE
2025-12-23,1809,中釉,-5000,0,0,TWSE
2025-12-23,1810,和成,-230000,0,0,TWSE
2025-12-23,1817,凱撒衛,2000,0,0,TWSE
2025-12-23,1903,士紙,17000,0,0,TWSE
2025-12-23,1904,正隆,-389028,0,0,TWSE
2025-12-23,1905,華紙,46000,0,0,TWSE
2025-12-23,1906,寶隆,-4000,0,0,TWSE
2025-12-23,1907,永豐餘,-128969,0,0,TWSE
2025-12-23,1909,榮成,-451991,0,0,TWSE
2025-12-23,2002,中鋼,-7430139,0,0,TWSE
2025-12-23,2006,東和鋼鐵,-1257016,-90000,0,TWSE
2025-12-23,2007,燁興,-5000,0,0,TWSE
2025-12-23,2008,高興昌,-8000,0,0,TWSE
2025-12-23,2009,第一銅,-697009,0,0,TWSE
2025-12-23,2010,春源,-435033,0,0,TWSE
2025-12-23,2012,春雨,-22000,0,0,TWSE
2025-12-23,2013,中鋼構,-1900,0,0,TWSE
2025-12-23,2014,中鴻,-575000,0,0,TWSE
2025-12-23,2015,豐興,-177014,19000,0,TWSE
2025-12-23,2017,官田鋼,-9000,0,0,TWSE
2025-12-23,2020,美亞,72000,0,0,TWSE
2025-12-23,2022,聚亨,14000,0,0,TWSE
2025-12-23,2023,燁輝,-691000,0,0,TWSE
2025-12-23,2024,志聯,1000,0,0,TWSE
2025-12-23,2025,千興,-5000,0,0,TWSE
2025-12-23,2027,大成鋼,-20979133,6780000,0,TWSE
2025-12-23,2028,威致,-7000,0,0,TWSE
2025-12-23,2029,盛餘,1000,0,0,TWSE
2025-12-23,2030,彰源,-5000,0,0,TWSE
2025-12-23,2031,新光鋼,-93000,0,0,TWSE
2025-12-23,2032,新鋼,0,0,0,TWSE
2025-12-23,2033,佳大,-14000,0,0,TWSE
2025-12-23,2034,允強,297000,0,0,TWSE
2025-12-23,2038,海光,-2060,0,0,TWSE
2025-12-23,2049,上銀,-74003,0,0,TWSE
2025-12-23,2059,川湖,-71291,65000,0,TWSE
2025-12-23,2062,橋椿,10000,0,0,TWSE
2025-12-23,2069,運錩,17000,0,0,TWSE
2025-12-23,2101,南港,-602099,0,0,TWSE
2025-12-23,2102,泰豐,-384000,0,0,TWSE
2025-12-23,2103,台橡,-133030,0,0,TWSE
2025-12-23,2104,國際中橡,1688000,0,0,TWSE
2025-12-23,2105,正新,-5182129,-1256000,0,TWSE
2025-12-23,2106,建大,-996000,0,0,TWSE
2025-12-23,2107,厚生,-17000,0,0,TWSE
2025-12-23,2108,南帝,10000,0,0,TWSE
2025-12-23,2109,華豐,-6000,0,0,TWSE
2025-12-23,2114,鑫永銓,-1000,0,0,TWSE
2025-12-23,2115,六暉-KY,-31000,0,0,TWSE
2025-12-23,2201,裕隆,-3127019,0,0,TWSE
2025-12-23,2204,中華,59000,-1672,0,TWSE
2025-12-23,2206,三陽工業,-284015,-351000,0,TWSE
2025-12-23,2207,和泰車,-427816,351000,0,TWSE
2025-12-23,2208,台船,-65000,0,0,TWSE
2025-12-23,2211,長榮鋼,-3096000,2260000,0,TWSE
2025-12-23,2227,裕日車,-7109,0,0,TWSE
2025-12-23,2228,劍麟,75995,-12000,0,TWSE
2025-12-23,2231,為升,-276003,0,0,TWSE
2025-12-23,2233,宇隆,166000,0,0,TWSE
2025-12-23,2236,百達-KY,-30000,0,0,TWSE
2025-12-23,2239,英利-KY,17000,0,0,TWSE
2025-12-23,2241,艾姆勒,108000,0,0,TWSE
2025-12-23,2243,宏旭-KY,2000,0,0,TWSE
2025-12-23,2247,汎德永業,-19002,0,0,TWSE
2025-12-23,2248,華勝-KY,-3000,0,0,TWSE
2025-12-23,2250,IKKA-KY,-15000,0,0,TWSE
2025-12-23,2254,巨鎧精密-創,0,0,0,TWSE
2025-12-23,2258,鴻華先進-創,313250,0,0,TWSE
2025-12-23,2301,光寶科,-617430,-2606000,0,TWSE
2025-12-23,2302,麗正,-64000,0,0,TWSE
2025-12-23,2303,聯電,3460240,-9596747,0,TWSE
2025-12-23,2305,全友,64000,0,0,TWSE
2025-12-23,2308,台達電,-865171,277000,0,TWSE
2025-12-23,2312,金寶,-5143030,0,0,TWSE
2025-12-23,2313,華通,10213034,118000,0,TWSE
2025-12-23,2316,楠梓電,-8050,0,0,TWSE
2025-12-23,2317,鴻海,5783448,-7182128,0,TWSE
2025-12-23,2321,東訊,0,0,0,TWSE
2025-12-23,2323,中環,1474000,0,0,TWSE
2025-12-23,2324,仁寶,-335655,-6784000,0,TWSE
2025-12-23,2327,國巨*,-1535421,-831000,0,TWSE
2025-12-23,2328,廣宇,-10009,0,0,TWSE
2025-12-23,2329,華泰,508990,0,0,TWSE
2025-12-23,2330,台積電,4729949,250000,0,TWSE
2025-12-23,2331,精英,-1376000,0,0,TWSE
2025-12-23,2332,友訊,-268000,0,0,TWSE
2025-12-23,2337,旺宏,-10075300,0,0,TWSE
2025-12-23,2338,光罩,-41995,0,0,TWSE
2025-12-23,2340,台亞,-480000,0,0,TWSE
2025-12-23,2342,茂矽,-179000,0,0,TWSE
2025-12-23,2344,華邦電,9066070,249000,0,TWSE
2025-12-23,2345,智邦,-160334,52000,0,TWSE
2025-12-23,2347,聯強,3737989,-5172000,0,TWSE
2025-12-23,2348,海悅,347,0,0,TWSE
2025-12-23,2349,錸德,-450000,0,0,TWSE
2025-12-23,2351,順德,-15992,0,0,TWSE
2025-12-23,2352,佳世達,-2784932,0,0,TWSE
2025-12-23,2353,宏碁,-9109770,-460000,0,TWSE
2025-12-23,2354,鴻準,-731983,0,0,TWSE
2025-12-23,2355,敬鵬,-104243,8000,0,TWSE
2025-12-23,2356,英業達,-4539363,0,0,TWSE
2025-12-23,2357,華碩,-5487613,3975305,0,TWSE
2025-12-23,2359,所羅門,-124000,0,0,TWSE
2025-12-23,2360,致茂,-151435,30000,0,TWSE
2025-12-23,2362,藍天,-81924,0,0,TWSE
2025-12-23,2363,矽統,-273000,0,0,TWSE
2025-12-23,2364,倫飛,32000,0,0,TWSE
2025-12-23,2365,昆盈,-612950,0,0,TWSE
2025-12-23,2367,燿華,-7524019,0,0,TWSE
2025-12-23,2368,金像電,-469114,158000,0,TWSE
2025-12-23,2369,菱生,-1179000,0,0,TWSE
2025-12-23,2371,大同,6567583,-8850000,0,TWSE
2025-12-23,2373,震旦行,-4000,0,0,TWSE
2025-12-23,2374,佳能,-1312922,0,0,TWSE
2025-12-23,2375,凱美,-315000,0,0,TWSE
2025-12-23,2376,技嘉,-358083,-189000,0,TWSE
2025-12-23,2377,微星,-4831563,0,0,TWSE
2025-12-23,2379,瑞昱,-378833,-151000,0,TWSE
2025-12-23,2382,廣達,-6817905,686565,0,TWSE
2025-12-23,2383,台光電,-53818,151000,0,TWSE
2025-12-23,2385,群光,668981,-541623,0,TWSE
2025-12-23,2387,精元,-16000,0,0,TWSE
2025-12-23,2388,威盛,476449,0,0,TWSE
2025-12-23,2390,云辰,37000,0,0,TWSE
2025-12-23,2392,正崴,-70796,0,0,TWSE
2025-12-23,2393,億光,5087782,-7092873,0,TWSE
2025-12-23,2395,研華,-396639,-1000,0,TWSE
2025-12-23,2397,友通,-15000,0,0,TWSE
2025-12-23,2399,映泰,238000,0,0,TWSE
2025-12-23,2401,凌陽,-550000,0,0,TWSE
2025-12-23,2402,毅嘉,-8157011,143000,0,TWSE
2025-12-23,2404,漢唐,926951,-126000,0,TWSE
2025-12-23,2405,輔信,213000,0,0,TWSE
2025-12-23,2406,國碩,-1578000,0,0,TWSE
2025-12-23,2408,南亞科,-6858449,657000,0,TWSE
2025-12-23,2409,友達,-16347240,0,0,TWSE
2025-12-23,2412,中華電,-315481,-6000,0,TWSE
2025-12-23,2413,環科,-770000,0,0,TWSE
2025-12-23,2414,精技,10000,0,0,TWSE
2025-12-23,2415,錩新,31000,0,0,TWSE
2025-12-23,2417,圓剛,-163000,0,0,TWSE
2025-12-23,2419,仲琦,-730000,0,0,TWSE
2025-12-23,2420,新巨,-41009,30000,0,TWSE
2025-12-23,2421,建準,-366006,0,0,TWSE
2025-12-23,2423,固緯,-21000,0,0,TWSE
2025-12-23,2424,隴華,-1000,0,0,TWSE
2025-12-23,2425,承啟,88000,0,0,TWSE
2025-12-23,2426,鼎元,-52000,0,0,TWSE
2025-12-23,2427,三商電,-18000,0,0,TWSE
2025-12-23,2428,興勤,-2003,-90000,0,TWSE
2025-12-23,2429,銘旺科,35444,0,0,TWSE
2025-12-23,2430,燦坤,-1000,0,0,TWSE
2025-12-23,2431,聯昌,-126000,0,0,TWSE
2025-12-23,2432,倚天酷碁-創,11000,0,0,TWSE
2025-12-23,2433,互盛電,1000,0,0,TWSE
2025-12-23,2434,統懋,-2000,0,0,TWSE
2025-12-23,2436,偉詮電,-376007,0,0,TWSE
2025-12-23,2438,翔耀,-3000,0,0,TWSE
2025-12-23,2439,美律,1876991,-1989151,0,TWSE
2025-12-23,2440,太空梭,-113000,0,0,TWSE
2025-12-23,2441,超豐,-1212011,985000,0,TWSE
2025-12-23,2442,新美齊,172174,0,0,TWSE
2025-12-23,2444,兆勁,23000,0,0,TWSE
2025-12-23,2449,京元電子,1775594,-606001,0,TWSE
